Title,Plot,Cast,Genre,Runtime,Director,Production House,Release Dates,Image URL,Rating,Total Ratings,Movie URL
Mero Best Friend(2014),Plot not found,"Pooja Sharma, Resh Maratha, Priyanka Karki, Manoj K.C., Ravi Sharma, Bigyan Gajurel, Pritam Pandey, Ananta Timilsina, Kiran Lycol, Nirmal Sharma, Diwas Upreti, Himal K.C., Sunil Thapa","Drama,Romance",1h 57m,Prasanna Poudel,Ashabadi Films,"9 Jestha, 2071, 23 May, 2014",https://img.youtube.com/vi/hIKJhDoXmiU/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/mero-best-friend
Aawaran(2014),Plot not found,"Anubhav Regmi, Priyanka Karki, Naresh Poudel, Rashmi Bhatta, Sushil Raj Pandey, Rajan Ishan, Sunita Thakur, M.S. Agraj, Divya Dev Panta, Rajan Nissan, Aanchal K.C., Bibek Khadka, Cimon Jung Malla, Roshan Nepali","Drama,Horror",1hr 55m,Subash Koirala,Air Crew Production,"2 Jestha, 2071, 16 May, 2014",https://img.youtube.com/vi/OJ4C-7NP18k/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/aawaran
Right Choice(2014),Plot not found,"Bishal Pokharel, Arzoo Adhikari, Binaya Bhatta",Drama,2h 18m,B.B. Phuyal,N/A,"2 Jestha, 2071, 16 May, 2014",,,,https://www.thefilmnepal.com/movie/right-choice
Sparsha(2014),Plot not found,"Bishwa Basnet, Suman Lama, Raj Aryan, Smita Thapaliya, Surabhi Jain",Drama,2h 18m,B.B. Phuyal,N/A,"2 Jestha, 2071, 16 May, 2014",,,,https://www.thefilmnepal.com/movie/sparsha
Peepal(2014),Plot not found,"Arunima Lamsal, Kishor Khatiwada, Sushma Adhikari","Drama,Action",2h 22m,Niranjan Kasaju,Red Apple Movies,"2 Jestha, 2071, 16 May, 2014",,,,https://www.thefilmnepal.com/movie/peepal
Damdaar(2014),Plot not found,"Rekha Thapa, Sabin Shrestha, Arjun Kumar, Ram Prasad Bhandari, Kamal Krishna, Kiran Thapa, Archana Dellala, Babu Pudasaini, Chandra Prasad Gautam, Jeet Gurung, Tapan Ghimire, Rista K.C., Bikram Raisili, Jhaggu Prasad Bhandar, Samjar Khan, Ajar Khan","Drama,Action",2h 18m,Kamal Krishna,SARA,"26 Baisakh, 2071, 9 May, 2014",,,,https://www.thefilmnepal.com/movie/damdaar
Red Monsoon(2014),Plot not found,"Sarita Giri, Shristi Ghimire, Himali Dixit, Sandip Chhetri, Sudam CK",Drama,1h 25m,Eelum Dixit,N/A,"26 Baisakh, 2071, 9 May, 2014",,,,https://www.thefilmnepal.com/movie/red-monsoon
Akaal(2014),Plot not found,"Rajesh Hamal, Rekha Thapa, Kamal Krishna Poudel, Neer Bikram Shah, Nabin Shrestha, Deepak Chhetri, Navaraj Dhakal, Padam Prasad Poudel, Indu Subba, Manju Shrestha, Kiran Kandel, NIraj Kumar Shrestha, Dhiren Ghimire, Kabita Thapa, Keshab Bhattarai, Shrey Simkhada, Ashok Gurung, Ganesh Gapi, Rikesh Shakya, Lem Prasad Sen, Jyoti Kandel, Asha Kandel, Bhim Kumar Neupane, Surendra Adhikari","Drama,Action",1h 40m,Neer Bikram Shah,Shree Byankatesh Entertainment,"26 Baisakh, 2071, 9 May, 2014",https://img.youtube.com/vi/rB8exTGdnF4/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/akaal
World Cup In Nepal(2014),Plot not found,"Giri Prasad Pun, Gopal Aryal, Sujan Tamang",Drama,2h 18m,Ramsharan Pathak,N/A,"19 Baisakh, 2071, 2 May, 2014",,,,https://www.thefilmnepal.com/movie/world-cup-in-nepal
November Rain(2014),Plot not found,"Aaryan Sigdel, Namrata Shrestha, Del - Keshav Bhattarai, Hiuwala Gautam, Sishir Rana, Arjun Khadka, Amitesh Shah, Chhulthim Gurung, Mahesh Tripathi, Alpana Karmacharya, Rabin Thapa, Nisha Nepal, Kabita Thapa, Keshab Bhattarai, Raju Lama","Drama,Romance",2h 18m,Dinesh Raut,Subas Entertainment,"12 Baisakh, 2071, 25 April, 2014",https://img.youtube.com/vi/I1CGhkFtb6A/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/november-rain
Kabaddi(2014),"PLOT Kazi, a third-standard-failed young man from Mustang, Nepal, dreams of marrying Maiyya, daughter of his maternal uncle, by any means. Maiyya, a student of high school, on the other hand, is peeved by his idiotic behaviors. This rejection from Maiyya always disappoints Kazi but never disheartens him. Supported by his two childhood friends Beekay and Chantyal, he finally decides to marry Maiyya through capture marriage, which is illegal but still practiced by some ethnic communities in Mustang. To find her long-gone father and to continue her studies in Kathmandu, Maiyya elopes with a visitor named ‘Bibek’. Inflamed by her disappearance, Kazi heads to Kathmandu in search of Maiyya and finds himself trapped in a city conspiracy. Bibek turns out to be a broken man trying to take revenge against Maiyya's father. Though Kazi succeeds in getting Maiyya safely back home, the duo's love story still fails to move forward, with Maiyya attending high school and Kazi waiting outside the school with a bouquet as usual.","Dayahang RaiBir Kaji, Nischal BasnetBibek, Rishma GurungMaiya (Kaji's Soltini), Rajan Khatiwada, Buddhi TamangChantyal, Bijay BaralB.K., Puskar GurungKaji's Father, Kabita AleKaji's Mother, Aruna KarkiMaiya's Mother, Pashupati RaiChantyal's Wife, Shishir BangdelMaiya's Father","Comedy,Drama",1h 50m,Ram Babu Gurung,"Black Horse Pictures,Cinema Arts","12 Baisakh, 2071, 25 April, 2014",,,,https://www.thefilmnepal.com/movie/kabaddi
Manle Manlai Chuncha(2014),Plot not found,"Shankar Regmi, Shrijana Basnet, Keshab Bhattarai, Suraj Prajapati, Garima Panta, Biren Shrestha, Suman Singh, Del - Keshav Bhattarai, Mithila Sharma",Drama,2h 11m,Shiva Regmi,Miracle Media Private Limited,"28 Chaitra, 2070, 11 April, 2014",https://img.youtube.com/vi/wc4hexfurLw/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/manle-manlai-chuncha
Kaslai Aafno Bhanu(2014),Plot not found,"Mithila Sharma, Uttam K.C., Anita K.C., Jharana Thapa, Kamal Krishna Poudel, Raj Timilsina, Subash Meche, Manoj Lamichhane","Drama,Family",2h 18m,Rajendra Uprety,N/A,"28 Chaitra, 2070, 11 April, 2014",,,,https://www.thefilmnepal.com/movie/kaslai-aafno-bhanu
Nai Nabhannu La 2(2014),PLOT A child who has cancer learns to play an instrument and sing to impress a girl.,"Suraj Singh Thakuri, Jiwan Luitel, Saroj Khanal, Priyanka Karki, Anubhav Regmi, Sugyani Bhattarai, Sitaram Kattel, Barsha Siwakoti, Sohit Manandhar, Subash Gajurel, Uttam K.C., Nirdosh K.C., Ayut Niraula, Kabita Regmi, Sumit Joshi, Suman Gaire","Drama,Romance",2h 23m,Bikash Raj Acharya,One Time Cinema,"28 Chaitra, 2070, 11 April, 2014",https://img.youtube.com/vi/6lZTW6Mqe_0/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/nai-nabhannu-la-2
Lafanga(2014),Plot not found,"Prem Sharma (new), Askar Sharma, Niruta Shahi","Drama,Action",2hr 18m,,N/A,"23 Chaitra, 2070, 6 April, 2014",,,,https://www.thefilmnepal.com/movie/lafanga
A For America(2014),Plot not found,"Sunil Thapa, Santosh Panta, Raj Ballav Koirala, Rekha Thapa, Keki Adhikari, Neer Bikram Shah",Drama,2hr 18m,Narayan Puri,N/A,"22 Chaitra, 2070, 5 April, 2014",,,,https://www.thefilmnepal.com/movie/a-for-america
Aadhi Bato(2014),Plot not found,"Jenisha K.C., Yash Kumar, Dhiren Shakya, Ruby Rana, Sushma Karki, Anu Shah, Sabin Shrestha, Shishir Rana, Krishna Tulachan","Drama,Romance",2h 18m,Shabir Shrestha,RRAUL Production P.Ltd.,"21 Chaitra, 2070, 4 April, 2014",,,,https://www.thefilmnepal.com/movie/aadhi-bato
Sangharsa(2014),Plot not found,"Deepak Chhetri, Dinesh Sharma, Raj Timilsina, C.P. Poudel, Rajesh Hamal, Deepak Raj Giri, Bipana Thapa, Tika Pahari, Rabi Giri, Srijana Basnet","Drama,Action,Comedy",2h 18m,Janak Khakurel,N/A,"21 Chaitra, 2070, 4 April, 2014",,,,https://www.thefilmnepal.com/movie/sangharsa
Wrong Way(2014),Plot not found,"Jiya KC, Lokendra Oli, Rashmi Bhatta, Bablu Bikram Thapa, Sushil Kharel, Nutan Thapa, Krishna Thokar","Drama,Thriller,Horror",1h 53m,Deepak Shrestha,Panchakanya Pictures,"21 Chaitra, 2070, 4 April, 2014",https://img.youtube.com/vi/eXkjkqEKi-E/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/wrong-way
Divorce(2014),Plot not found,"Shyam Bahadur Thapa, Arjun Thapa, Kishor Shrestha, Kumari Pariyar, Rohit Puri, Pradeep Dhakal, Avash Agrahari, Binita Ramtel, Saruna Karki, Bina Thapa, Sushil Thapa, Krishna Pandey, Karan Tulachan, Khem Regmi, Sarita Khadka, Suvash Faire, Santosh Tandan, Padham Raj Bhatta, Kishor Gautam","Drama,Family",2h 5m,Manish Panta,Shrinagar Films Pvt.Ltd,"21 Chaitra, 2070, 4 April, 2014",https://img.youtube.com/vi/nma2echBz2k/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/divorce
Trishna(2014),Plot not found,"Hiuwala Gautam, Jharana Thapa, Aayush Rijal, Riya Shrestha, Suresh K.C.",Drama,2h 18m,Pradeep Shrestha (Dir),N/A,"20 Chaitra, 2070, 3 April, 2014",,,,https://www.thefilmnepal.com/movie/trishna-2
Jhelee(2014),Plot not found,"Anil Thapa, Askar Sharma, Surabina Karki, Dipa B.C.","Drama,Action",2h 18m,Muskan Dhakal,Amar Ratna Production Pvt.Ltd,"14 Chaitra, 2070, 28 March, 2014",https://img.youtube.com/vi/tpdmGeUdNds/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/jhelee
Fitkiree(2014),Plot not found,"Saugat Malla, Deeya Maskey, Shanti Giri, Nischal Basnet","Drama,Crime",2h 18m,Anup Baral,Mega Entertainment,"7 Chaitra, 2070, 21 March, 2014",,,,https://www.thefilmnepal.com/movie/fitkiree
Darling(2014),Plot not found,Bhim Lama,"Drama,Romance",2h 18m,Bhim Lama,N/A,"7 Chaitra, 2070, 21 March, 2014",,,,https://www.thefilmnepal.com/movie/darling
Tunwalo(2014),Plot not found,"Mithila Sharma, Ravi Shah, Rabi Giri, Sailendra Simkhada",Drama,2h 18m,Deepak Aalok,N/A,"1 Chaitra, 2070, 15 March, 2014",,,,https://www.thefilmnepal.com/movie/tunwalo
Khudkilo(2014),Plot not found,"Richa Singh Thakuri, Suraj Singh Thakuri, Kiran Lakoul",Drama,2h 18m,Janak Khakurel,Silk Rout Multipurpose Pvt.Ltd,"1 Chaitra, 2070, 15 March, 2014",https://img.youtube.com/vi/CkHZZaYDf2M/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/khudkilo
Brahma(2014),Plot not found,"Umesh Mayalu, Shankar B.K., Sujan Thapa, Raju Adhikari, Ragini Khadgi, Bikram Chhetri, Bikram Century, Dawa Lama, Ram Chandra Adhikari, Ishwori Baral, Madan, Prem Bharati, Santosh, Rathore Karki, Puja Thapa, Yani Kunwar, D. B. Kshetry, Bhupendra Basnet, C. G. Pandey, Jenny Khadka, Birendra Wagle, Tilak B. Bishwokarma, Rakesh Ranpaheli, Raj Thakuri, Ishwor Magar, Mohan B. Karki, Diken Giri, Arjan Baral, Ranjita Dhakal, Rajan Siwakoti","Drama,Action",2h 18m,Rishi Neupane,Bharosa Films,"30 Falgun, 2070, 14 March, 2014",https://img.youtube.com/vi/87hEaIS5XEE/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/brahma
Yodha(2014),Plot not found,"Sunil Thapa, Rajesh Hamal, Dinesh Sharma, Jharana Thapa, Uday Subba, Subash Meche","Action,Drama",2hr 18m,Uday Subba,N/A,"30 Falgun, 2070, 14 March, 2014",https://img.youtube.com/vi/3Nf_EabCEKI/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/yodha
Euta Mancheko Maya(2014),Plot not found,"Shankar Acharya, Ramesh Budhathoki, Mukunda Kishor Bhattarai, Rajesh Hamal, Dayaram Dahal, Priya Rijal, Raj Timilsina, Aakash Babu Khawas (Mahesh)",Drama,2h 18m,Dayaram Dahal,N/A,"27 Falgun, 2070, 11 March, 2014",,,,https://www.thefilmnepal.com/movie/euta-mancheko-maya
Haar Jeet(2014),Plot not found,"Sarada Basnet, Deshbhakta Khanal, Bal Ram Thapa, Mina Basnet, Mahesh Shrestha, Bimal Baral, Prafulla Shrestha, Dilip Neupane, Nisha Shah, Binod Dhungana","Drama,Romance",2h 18m,Deepak Aalok,N/A,"27 Falgun, 2070, 11 March, 2014",,,,https://www.thefilmnepal.com/movie/haar-jeet
Ritu(2014),Plot not found,"Malina Joshi, Rima Bishwokarma, Raj Ballav Koirala, Mana K. C., Bulson Lamgade, Kamal Silwal, Bishnu Neupane","Drama,Romance",2h 9m,Manoj Kumar Adhikari,Ashok Gautam Films,"23 Falgun, 2070, 7 March, 2014",https://img.youtube.com/vi/I-Rct2hPLgc/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/ritu
Premika(2014),Plot not found,"Sushil Pokhrel, Jharana Thapa, Suman Singh, Sarika Lamichhane, R.L. Maharjan, Shujit Ruchal, Salina Bhandari","Drama,Romance",2h 18m,Ramji Lamichhane,Subha Shanti Films,"16 Falgun, 2070, 28 February, 2014",https://img.youtube.com/vi/YeA-e9UR9po/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/premika
Gigolo(2014),Plot not found,Jiya K.C.,Drama,2h 18m,Yadav Kanta Silwal,N/A,"16 Falgun, 2070, 28 February, 2014",https://img.youtube.com/vi/-_Ba_e_o_NM/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/gigolo
Prem Pratigya(2014),Plot not found,"Bhuvan Thapa (Chand), Basundhara Bhusal, Mithila Sharma",Drama,2h 18m,,N/A,"4 Falgun, 2070, 16 February, 2014",,,,https://www.thefilmnepal.com/movie/prem-pratigya
Saathi(2014),Plot not found,"Rabi Giri, Aaryan Sigdel, Sudarshan Thapa, Siru Bista, Rina Rayamajhi","Drama,Romance",2h 18m,NHK,Sun Shine Films,"4 Falgun, 2070, 16 February, 2014",,,,https://www.thefilmnepal.com/movie/saathi
Tyag(2014),Plot not found,Shankar Ghimire,"Drama,Action",2h 18m,Shankar Ghimire,N/A,"4 Falgun, 2070, 16 February, 2014",,,,https://www.thefilmnepal.com/movie/tyag
Megha(2014),Plot not found,"Namrata Shrestha, Raymon Das Shrestha, Mohan Niraula, Mira K.C., Dhruba Koirala, M.S. Agraj, Siddartha Koirala, Bhintuna Joshi","Drama,Romance",2h 18m,Samjhana Upreti Rauniyar,Sabasta Entertainment,"2 Falgun, 2070, 14 February, 2014",https://img.youtube.com/vi/bKKycGstkSw/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/megha
Jhola(2014),Plot not found,"Laxmi Giri, Deepak Chhetri, Deshbhakta Khanal, Garima Panta, Pralhad Khatiwada",Drama,2hr 18m,,Sairam Pictures,"24 Magh, 2070, 7 February, 2014",https://img.youtube.com/vi/Q7Xt0uBsSkM/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/jhola
Mutu(2014),Plot not found,"Surendra Shah, Bishal Pahadi, Bishnu Ghimire, Keki Adhikari, Mukesh Acharya, Bimles Adhikari, Everest Surya Bohara, Anuradha Shah, Neela Basnet, Ashish Bhetwal, Suman Bogati, Kuisang Rumba, Damodar Parajuli",Drama,2h 18m,Everest Surya Bohara,The Everest Kala Yatra Films,"24 Magh, 2070, 7 February, 2014",https://img.youtube.com/vi/0Ocsvo5hsjk/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/mutu
Saathi Jungleko(2014),Plot not found,Yadav Kanta Silwal,Drama,2h 18m,Yadav Kanta Silwal,N/A,"11 Magh, 2070, 25 January, 2014",,,,https://www.thefilmnepal.com/movie/saathi-jungleko
Flight No 187(2014),Plot not found,"Raj Timilsina, Noyo Singh, Raju Lama",Drama,2h 18m,Upendra Thapa,N/A,"9 Magh, 2070, 23 January, 2014",,,,https://www.thefilmnepal.com/movie/flight-no-187
Golmal(2014),Plot not found,"Laxmi Giri, Subha Laxmi Giri, Saranga Shrestha, Simanta Udas, Deepak Raj Giri","Drama,Comedy",2h 18m,Gyanendra Deuja,N/A,"9 Magh, 2070, 23 January, 2014",,,,https://www.thefilmnepal.com/movie/golmal
Jyan Ko Baazi(2014),Plot not found,Kumar Shrestha,"Drama,Action",2h 18m,Raju Lama,Lija Laxmi Movies,"9 Magh, 2070, 23 January, 2014",,,,https://www.thefilmnepal.com/movie/jyan-ko-baazi
Jholay(2014),Plot not found,"Dayahang Rai, Priyanka Karki, Sishir Rana, Shankar Acharya, Madhav Acharya, Prashant Dawa","Drama,Comedy",2h 18m,Dipendra Khanal,Aashma Films,"7 Magh, 2070, 21 January, 2014",https://img.youtube.com/vi/acKWOXNU0Ew/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/jholay
Matribhumi(2014),Plot not found,"Basundhara Bhusal, Sunil Thapa, Shiva Hari Poudel, Jitu Nepal, Sushil Chhetri, Kiran K.C., Saujanya Subba",Drama,2h 18m,Narayan Puri,N/A,"26 Paush, 2070, 10 January, 2014",https://img.youtube.com/vi/YzJvjrSpahc/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/matribhumi
Shikhar Arohan(2014),Plot not found,"Basundhara Bhusal, Uttam K.C.","Drama,Adventure",2h 18m,Jayananda Lama,Cineman Films Production,"26 Paush, 2070, 10 January, 2014",,,,https://www.thefilmnepal.com/movie/shikhar-arohan
Parai(2014),Plot not found,"Basundhara Bhusal, Deshbhakta Khanal, Uttam K.C., Ramesh Adhikari, Bishnu Sapkota, Pushpa Acharya, Nandita KC, Garima Panta, Gobinda Shahi, Niraj Baral, Kopila Thapa, Dipak Shahi, Sandesh Bhandari, Hari Sharma, Roshani Sapkota, Sharmila Gurung, Pramila Rai, Usha Sing, Shankar Regmi, Geeta Adhikari, Laxmi Giri, Dipak Sunuwar",Drama,2h 18m,Shiva Regmi,Creative Films,"26 Paush, 2070, 10 January, 2014",,,,https://www.thefilmnepal.com/movie/parai
Biteka Pal(2014),Plot not found,"Babu Bogati, Keki Adhikari, Avinash Gurung, Aakash Babu Khawas (Mahesh), Indu Subba, Hemraj Baraili, Rajesh Rajak, BImala Thatal, Akash Babu, Father Paul, Gaurav Bhandari, Nora Moktan",Drama,2h 18m,Suraj Subba Nalbo,Big Production House,"26 Paush, 2070, 10 January, 2014",https://img.youtube.com/vi/uV6ZCU6bX0w/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/biteka-pal
Ek Nazar(2014),Plot not found,"Uttam PradhanAshish, Sumi Khadka, Gopal Raj Mainali, Ravi ShahAshish's Father, Uttam K.C., Goma K.C., Kriti Pradhan","Drama,Romance",2h 18m,Krishna Chapagain,N/A,"20 Paush, 2070, 4 January, 2014",,,,https://www.thefilmnepal.com/movie/ek-nazar
Everyday Is Sunday(2014),Plot not found,"Trishala Tamang, Sunil Chhetri","Drama,Romance",2h 18m,Suvendu Ghosh,N/A,"20 Paush, 2070, 4 January, 2014",,,,https://www.thefilmnepal.com/movie/everyday-is-sunday
Traash(2014),Plot not found,"Anu Shah, Raju Kattel, Upendra Karki, Punam Rai, Ayub K.C., Riya Shrestha, Pradip Khadka, Nirajan Luitel, Prakash Subba, Nirajan Thapa, Jiten Lama, Jay Kumar Darlami, Bhim, Anil Subba, Tirtha, Sushma, Sonu, Kalpana, Ritesh Shrestha, Jivan Dahal, Ram Khadki, Goma Shrestha",Drama,2h 18m,,J.S. Media,"19 Paush, 2070, 3 January, 2014",,,,https://www.thefilmnepal.com/movie/traash
Ghar Sansar(2014),Plot not found,"Ramesh Upreti, Karishma Manandhar, Keshab Bhattarai, Bikrant Basnet, Deepa Shree Niraula, Laxmi Giri, Sunil Thapa, Gopal Raj Mainali",Drama,2h 10m,Madan Ghimire,AB Pictures Farm,"18 Paush, 2070, 2 January, 2014",https://img.youtube.com/vi/EZndOd8iI9I/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/ghar-sansar
Kasaiko Maya Kasaiko Pachheuri(2014),Plot not found,"Binota Burman, Mukesh Dhakal, Mukti Upadhaya, Tikam Sharma, Melina Manandhar","Drama,Romance",2h 15m,Tikam Sharma,Kanchanjunga Cine Creation,"17 Paush, 2070, 1 January, 2014",https://img.youtube.com/vi/X36GrX78yC8/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/kasaiko-maya-kasaiko-pachheuri
Save the country(2014),Plot not found,Lawa Pyakurel,Drama,,Lawa Pyakurel,N/A,"17 Paush, 2070, 1 January, 2014",,,,https://www.thefilmnepal.com/movie/save-the-country
Tyagi Manche(2013),Plot not found,"N.K. Kayastha, Neha Kayastha, Jenny Kunwar, Gopal Nepal, Dinesh Sharma, Kedar Shrestha",Drama,2h 14m,Vinod Sereng,N/A,"14 Paush, 2070, 29 December, 2013",,,,https://www.thefilmnepal.com/movie/tyagi-manche
Hami Dui Bhai(2013),Plot not found,"Hira Lama, Mina Lama, Suresh Neupane, Manju Ghimire, Arjun Shrestha, Ganesh GD","Drama,Romance",2h 18m,Ram Rimal,S.R. Films,"12 Paush, 2070, 27 December, 2013",,,,https://www.thefilmnepal.com/movie/hami-dui-bhai
Baaji(2013),Plot not found,"Rabindra Khadka, Arjun Shrestha, Deshbhakta Khanal, Dilip Rayamajhi, Sushil Chhetri, Usha Poudel, Sapana Shrestha",Drama,2h 18m,Deshbhakta Khanal,Nama Shibaya Films,"10 Paush, 2070, 25 December, 2013",,,,https://www.thefilmnepal.com/movie/baaji
Sourya(2013),Plot not found,"Rabindra Khadka, Rajesh Hamal, Sushil Pokhrel, Saugat Malla, Puskar Bhatta, Anoop Bikram Shahi, Bikash Gurung, Hema Shrestha, Kamal Khatri, Amit Kumar D.C., Ravi Basnet, Sagun Gurung","Action,Historical",2h 18m,Markendey Dipbim Basnet,Hakim Entertainment,"28 Mangshir, 2070, 13 December, 2013",,,,https://www.thefilmnepal.com/movie/sourya
Loafer(2013),Plot not found,"Aaryan Sigdel, Sushil Raj Pandey, Dayahang Rai, Kamal Krishna Poudel, Dhruba Koirala, Amit Shrestha, Kamal Mani Nepal, Rajani K.C., Anupam Sharma, Sagar Lamsal, Mukunda Acharya, Pavitra Poudel, Saroj Bakhurel, Sumitra Adhikari","Drama,Crime",2h 18m,Aditya Bikram Lamsal,Chhabiraj Production,"21 Mangshir, 2070, 6 December, 2013",https://img.youtube.com/vi/YfQd5N-0C20/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/loafer
Dhadkan Bhitra(2013),Plot not found,"Rajesh Hamal, Richa Singh Thakuri, Dharmendra KC, Ganesh Upreti, Narayan Tripathi, Ram Keshar Bogati, Kamal Mishra, Basanta Adhikari, Yadav Thapa, Basanta Adhikari, Ratna Joshi, Mahesh Giri, Ramchandra Adhikari",Drama,,Madan Ghimire,N/A,"16 Mangshir, 2070, 1 December, 2013",,,,https://www.thefilmnepal.com/movie/dhadkan-bhitra
Urbashi(2013),Plot not found,"Arunima Lamsal, Neeta Dhungana, Mukesh Acharya, Kishor Khatiwada, Kishor Shrestha, Rashmi Bhatta, Kumari Pariyar, Kulchandra Puri, Shankar Pandey, Pradeep Dhakal, Sushil Thapa, Krishna Pandey, Karan Tulachan, Surendra Baral, Sangam Rai","Drama,Action,Romance",2h 10m,Manish Panta,Himgiri Films Pvt.Ltd,"14 Mangshir, 2070, 29 November, 2013",https://img.youtube.com/vi/VGkW7PPt8dg/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/urbashi
Kohi Ta Cha(2013),Plot not found,"Tripti Nadakar, Sushil Pokhrel, Jharana Thapa, Raj Ballav Koirala, Mukesh Acharya","Crime,Romance",2h 18m,Ramji Lamichhane,RB Films,"14 Mangshir, 2070, 29 November, 2013",https://img.youtube.com/vi/ymY6z381ioE/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/kohi-ta-cha
Dharmayuddha(2013),Plot not found,Dhiren Shakya,Drama,2h 10 m,,N/A,"4 Mangshir, 2070, 19 November, 2013",,,,https://www.thefilmnepal.com/movie/dharmayuddha
Aljhechha Kyare Pachauri(2013),Plot not found,"Biraj Bhatta, Sunil Thapa, Usha Poudel, Richa Ghimire, Vijay Deuja","Drama,Action,Family",2h 18 m,Kishor Dhakal,Ganesh Subha Movies,"23 Kartik, 2070, 9 November, 2013",https://img.youtube.com/vi/Q0VecWXVWbg/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/aljhecha-kyare-pachauri
Priyasi(2013),Plot not found,"Neer Bikram Shah, Harihar Sharma, Sunil Thapa, Kiran Pratap K.C., Melina Manandhar",Drama,2h 18m,Deepak Rayamajhi,Paradise New Movies,"20 Kartik, 2070, 6 November, 2013",https://img.youtube.com/vi/AiSppoALYJM/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/priyasi-2
Rakshyak(2013),Plot not found,"Muralidhar, Biju Ranjit, Barsha Khadka, Muna Karki, Rabi Aryal, Simanta Udas",Drama,2h 18m,Gyanendra Deuja,Bhagwati Films Production,"9 Kartik, 2070, 26 October, 2013",https://img.youtube.com/vi/HcEzQb0JHjY/hqdefault.jpg,,,https://www.thefilmnepal.com/movie/rakshyak-2
Itihas(2013),Plot not found,"Rekha Thapa, Biraj Bhatta, Rejina Upreti, Dilip Rayamajhi, Pushkar Bhatta, Sanchita Luitel, Mithila Sharma","Drama,Action",2h 18m,Uddhav Abhidhit,Miraj Films Production,"9 Kartik, 2070, 26 October, 2013",,,,https://www.thefilmnepal.com/movie/itihas
War(2013),Plot not found,"Dinesh Sharma, Uttam K.C., Krishna Bhatta, Kishor Bhatta, Neeta Dhungana, Apsara Ghimire, L.P. Siwakoti, Puskar Bhatta, Teja Ayyar, Happy Aryal, Shivaraj Bhattarai, Bhawani Regmi, Bal Krishna Prasain","Drama,Action",2h 18m,Mukunda Bhattarai,Bhatta Group Films,"8 Kartik, 2070, 25 October, 2013",,,,https://www.thefilmnepal.com/movie/war
